GSR,HR,Label
668.9979403223107,66.75146920334743,0
660.8304156069164,66.093925381114,0
652.2329593687132,68.32402724589923,0
641.7010628960076,72.7549799916405,0
632.4586255008793,72.87935703286772,0
624.5061504196013,73.77591258865732,0
614.8339492470889,70.0816723432556,0
606.0214433747691,65.60665377521346,0
596.9940556137573,69.21092092945648,0
588.3965993755542,69.08803644914755,0
595.4395587655839,69.6875,0
592.1990526564857,76.16272244191795,0
582.7417333726653,83.63889472433826,0
556.7343150239395,97.51946305442809,0
530.081747772864,93.77164883380713,0
516.541001622195,79.99531772872118,0
509.6629359843779,77.17506901974335,0
523.4188995145878,58.45230401034101,0
544.9127917282322,79.77862903225807,0
527.5028296177094,104.69338235294117,0
513.9615802307674,82.6597349877451,0
513.7465305966507,74.69073268581081,0
508.80307293876047,96.4769646830992,0
504.0744971695626,93.08283472650345,0
499.56097103448104,78.0358718204872,0
495.692090565476,79.75491529147544,0
491.82321009647103,69.17331963149631,0
490.31853363935267,90.43634727845254,0
485.3750759814625,91.68499342537805,0
493.11300466489695,107.72827082772996,0
475.7028748089499,99.85943012502577,0
462.8067743243574,76.7746421503483,0
472.048876228637,97.04613363079797,0
471.6191124512527,96.47436837565468,0
465.6007421136285,106.39410181291424,0
463.02148846762515,81.85901637768636,0
459.36765763273667,67.2264690358902,0
455.4987771637315,66.78053010584044,0
449.9105060943405,67.56778798488806,0
445.39681221383466,68.81649324372863,0
440.88295058790436,65.2984497104353,0
435.7244432958975,62.990292586889154,0
432.28549434970125,65.33065228241256,0
427.7718004691953,65.20091132024814,0
422.6132931771886,63.7667851135389,0
419.6041080083765,64.474434686256,0
415.73522753937146,67.13114930182599,0
411.2215336588656,67.82900647037964,0
407.3526531898606,66.80626751742338,0
407.13777130116836,61.042334289087535,0
426.4821736461936,97.6607522347782,0
426.91210516900236,93.70717043146803,0
414.6606503504863,74.23763572009145,0
415.73522753937146,103.6192365703678,0
416.8101402191054,90.89944980795184,0
414.6606503504863,86.66860174984149,0
408.6422800128621,63.02338293553992,0
402.4091955319703,92.99772849955477,0
399.82994188596695,73.89119545700994,0
394.02662118245945,78.30869610205514,0
392.9518762481498,86.31876518193937,0
392.09218094795676,74.23502803488785,0
387.57831932202646,73.30107151824024,0
385.2142830555641,65.63768881219443,0
380.7005891750582,63.412320777757344,0
377.04642284932083,65.80913449978075,0
372.7477786029316,67.36842105263158,0
368.44913435654223,67.70185698163537,0
366.51469412203966,71.02009033680318,0
363.2907948099598,72.92123237636058,0
359.8515103729147,70.59253780407626,0
357.2724244723356,69.7868638538495,0
353.8333077807149,67.98168695305992,0
350.82412261190296,65.7451730446484,0
347.385341411131,67.18247949437088,0
344.37615624231887,68.70022876312449,0
341.79673485089114,73.25298187236913,0
338.57283553881126,76.42017857491746,0
335.34860073588266,71.36296296296295,0
333.62921013549663,76.08170370370371,0
330.1902611893004,78.02224038461537,0
326.96619413179616,71.9563454859937,0
323.74212707429194,77.06603398529208,0
321.37792306240505,70.2175255284683,0
318.58345203686076,70.75267956499236,0
315.57443461347316,74.10063188042022,0
313.6399943789706,69.80668023034181,0
311.4906722557759,71.62696830171771,0
308.69653672108035,72.89133248792447,0
305.47246966357625,72.85111374508779,0
303.32297979495706,72.9204728837596,0
300.0989127374529,88.61542253949847,0
309.7711139099655,76.07596984680231,0
319.0133835596695,55.6118446237568,0
308.48148708696385,57.57493388343195,0
296.2300322684478,49.84618077987918,0
287.20264450743605,61.55349548093782,0
277.9603748577321,79.40951538261645,0
281.18444191523633,73.79799529964072,0
283.7636955612397,104.06146237220635,0
284.83844049554926,86.41643011895124,0
281.82925532673715,65.9912351426727,0
278.60518826923294,89.55464867488328,0
275.5958353549964,86.9746309180046,0
274.73614005480346,81.43590454736551,0
276.8856299234225,75.16836798991808,0
276.8857976688469,66.8677620176405,0
288.92203510782196,64.11863189720333,0
316.2194157703984,70.6350399419027,0
299.8838631033363,85.2777680690022,0
309.1263004984646,96.16350904567253,0
285.0533223842413,85.22174104118531,0
293.4358967337523,72.69289526887474,0
274.73630780022785,78.83598174444066,0
282.6891183723546,103.89867575283083,0
285.91301768443435,100.75579862643036,0
304.61260661795876,72.14097718431553,0
279.89464734681025,71.1420945182085,0
283.11888214973885,88.22872847086484,0
283.9785774499318,79.59110830530905,0
283.7635278158153,75.14239817776831,0
284.40850897274055,67.94883441155889,0
284.8382727501248,66.54837314884878,0
283.7636955612397,68.00576926046605,0
283.11888214973885,66.39982433025912,0
283.7636955612397,76.89014705897569,0
284.62339086143265,68.65065822666057,0
292.3611517994428,67.25435271351196,0
297.51965909144957,61.91419892165498,0
285.26820427293353,91.121260451404,0
286.9877626187439,72.63009920212136,0
297.7345409801416,67.68335533704166,0
289.78206589886383,82.01297129443982,0
289.3519666306307,86.37086044918696,0
290.2119974216725,72.815878613889,0
294.2957597793697,69.15918902526045,0
292.7910833222515,60.19154515021963,0
289.35230212147957,65.36478766857084,0
285.26820427293353,89.95246808669921,0
283.11888214973885,67.33166280230044,0
281.1844419152363,78.79259713601407,0
279.67993320354253,94.14786943160644,0
277.74532522361557,73.16179483364425,0
275.3809534663043,77.90068249483735,0
273.0167494544175,63.48121204847695,0
272.1570541542245,62.89165836871668,0
268.2881736852194,71.39716446124764,0
275.58459641155974,89.50230680507497,0
309.7248161728234,80.97343756674783,0
306.71579874943575,73.66611046133853,0
304.35159473754885,69.73418867924528,0
302.6320363917385,73.25248409065534,0
300.4825465231195,71.56427575826392,0
298.7629881773091,59.13800087726805,0
297.0435975769231,58.09560443125767,0
296.828715688231,70.85146426395247,0
297.0435975769231,88.8175852119908,0
296.1839022767302,74.35626608570446,0
293.6044808853024,60.69128591989096,0
291.8850902849164,86.5106155492919,0
291.02505949387455,79.69229134756395,0
290.16553193910596,71.02120026361594,0
289.30566889348853,71.54359311743494,0
287.5861105476782,64.64076946748382,0
289.9504823049894,79.6088714800231,0
286.5115333587931,74.31497758501217,0
285.8667199472922,98.79530938374825,0
285.43678842448355,99.39444936435129,0
283.93244745821414,74.77203116745508,0
281.78295758959507,68.62541633345236,0
279.8485173550925,66.79927160666759,0
278.34384089797425,65.418416958909,0
276.62461804301273,70.96614133597384,0
275.33482347458664,74.19557645438057,0
273.40038324008407,77.19367057118706,0
271.6808248942737,79.21402551020408,0
269.53150277107903,76.98024056603774,0
267.8119444252686,72.79652830188678,0
265.66262230207394,70.87601078167117,0
264.15794584495575,65.51227375300205,0
262.6532693878375,68.09940356313791,0
261.1490961669925,70.02594078298492,0
259.64425196444984,68.55494115554554,0
257.70997947537165,73.1749414020882,0
256.2054707636779,72.87968441814596,0
254.27086278375094,72.5663050624589,0
253.1962855948658,75.80089035851026,0
251.2618453603633,75.29329997338301,0
249.32723738043632,74.84065129706599,0
248.03777830285907,75.22686079103082,0
245.67357429097228,69.56020381980966,0
243.95384819973742,70.94689375628462,0
242.44933948804362,68.1263790483685,0
240.94499852177424,69.5809224881611,0
239.2252724305394,72.94739122063919,0
237.07595030734473,76.2557802197802,0
234.06676513853267,99.76305425584869,0
233.63683361572396,102.59003945911219,0
232.56225642683884,85.35268308873368,0
231.91727526991355,85.9347429116961,0
230.84269808102843,72.4090857418083,0
228.69320821240936,69.16044468614334,0
227.18886724613995,68.1343663078062,0
226.32900420052255,65.1049166549937,0
224.39456396602006,72.14633380159397,0
222.46029147694196,79.10398077991009,0
222.24524184282538,74.65945512820511,0
220.52568349701497,75.93195266272188,0
220.525683497015,78.06250887573964,0
221.3852110517835,71.31979693034239,0
221.38537879720792,69.1471287550833,0
218.16164723055257,74.17876792423894,0
214.93741242762397,85.88217013621266,0
213.43290371593014,85.90851234152012,0
212.57304067031268,80.88955927585344,0
210.42388629254248,67.9437059601417,0
208.48944605803993,73.35576081672339,0
206.76988771222952,70.43573932400275,0
205.26537900053572,69.27184655598005,0
203.3307710206088,73.57634307140198,0
202.25619383172364,71.84617037799023,0
200.53663548591328,78.54934206338322,0
198.81724488552737,81.96189264715171,0
197.31256842840904,91.81189016683518,0
197.09751879429248,86.22228260869566,0
200.32175359722115,84.9729009462211,0
201.82643005433937,77.87458762711289,0
200.53663548591328,96.62798353909466,0
198.6023629968352,91.32136416063751,0
197.52745031710117,78.09890870375298,0
196.23799123952395,68.43831575336594,0
204.62039784361045,71.3576434268073,0
204.83544747772703,69.98729690219282,0
195.1632463052144,75.61658344423742,0
194.30371875044585,81.64066004530471,0
193.87361948221272,90.42701206583187,0
195.80805971671523,65.86305289913973,0
195.59317782802307,56.34632969220038,0
203.11588913191667,92.14296002255807,0
207.19981923503826,103.4850863422292,0
209.34914135823294,98.71957429839642,0
208.70432794673206,102.7446097241807,0
207.19965148961387,81.10787680801221,0
192.1540611364023,84.53515177465832,0
194.51860063913796,87.58185404339251,0
194.73331478240564,57.78686622578026,0
184.4164679438166,79.26414283081837,0
185.49104513270174,81.90372424005565,0
183.7716545323158,65.87085863557425,0
182.05192844108095,67.2854512075238,0
181.1924008863124,66.66560603078683,0
189.14504371301467,85.16891943557337,0
187.85524914458856,83.7714492889939,0
184.41630019839224,91.93632496992609,0
184.8462317212009,77.43713922819154,0
184.20141830970007,64.67184803037858,0
182.0520961865054,62.491935483870975,0
180.11748820657843,62.04474505723205,0
177.96816608338378,63.11148187263475,0
176.46365737168992,59.77681789587685,0
185.06111360989306,71.47368723245089,0
190.00473901320765,95.45940874569834,0
185.920808910086,111.39547289504037,0
182.4818599638897,87.4227798192685,0
177.9683338288082,98.78220709771512,0
177.96833382880823,72.32234572126401,0
177.96816608338375,56.65570562190721,0
176.89342114907421,63.68000000000001,0
176.4634896262655,70.4782339638158,0
175.17403054868828,64.26406850287725,0
173.2395903141857,63.4810501609077,0
173.02470842549363,67.74003470398412,0
171.94996349118404,66.68153372212669,0
170.01552325668152,67.4039437351314,0
178.3982653516169,70.23160972606956,0
183.98653642100794,82.4986901326187,0
176.2487754829978,78.66485914461478,0
175.81884396018913,62.63688204599626,0
165.2869474874835,82.14454024152697,0
162.49281195278797,81.52580752176368,0
160.7732536069776,72.52278392667145,0
159.0536952611672,66.70986151780352,0
157.1194227720891,68.60954393136859,0
155.829628203663,66.82201912457222,0
155.18498253758654,67.80666289506289,0
168.5108467995633,78.81532121956376,0
165.71671126486774,77.58250445362395,0
159.26857714985934,60.99469055111756,0
150.88583505492392,65.51905487443102,0
149.81142561146322,97.48735693372372,0
148.73668067715371,76.14244363593377,0
147.66210348826857,62.68961898103866,0
145.94237739703377,77.49138280115753,0
144.6529183194565,80.92618680614262,0
144.00810490795567,71.49006948907268,0
142.07366467345312,69.81368878095915,0
140.78403785045145,71.84994765973317,0
138.8495976159489,68.37717917400136,0
138.41966609314022,58.56340170369482,0
147.44722159957644,64.05993137266152,0
155.18498253758654,66.87063092118525,0
156.68932350385592,86.18173706127304,0
145.94237739703377,85.75803006549157,0
137.77485268163935,88.18413156257745,0
135.84041244713686,75.96887001200606,0
134.335903735443,82.84440402677083,0
134.55095336955955,63.551198257080614,0
144.86780020814868,62.986727816703784,0
147.44705385415202,71.24653739612188,0
142.71847808495394,93.51736878080368,0
137.3449211588307,93.86101928374656,0
134.335903735443,102.94053709638126,0
128.3175333978189,95.73687803415392,0
126.81319243154945,100.01164668496429,0
126.38326090874077,84.47091224336069,0
126.59814279743291,72.36149706577058,0
126.1682112746242,75.97836262406196,0
124.87858445162253,75.29046234964574,0
124.01888915142953,70.90632576560036,0
122.94414421711998,70.46443984440015,0
122.51404494888685,70.69098652937036,0
121.43963550542617,72.43051004939116,0
120.3648905711166,69.85405447699154,0
119.93479130288347,73.8869359114299,0
119.50519527092362,73.39378663818678,0
118.64549997073065,71.77028152286252,0
117.5705872909967,74.62946526408064,0
116.49601010211157,74.39837767867863,0
115.8511966906107,59.46087006051976,0
115.42143291322644,84.1473575497831,0
114.5614021221846,77.27918931220991,0
114.13163834480035,64.57965831401981,0
113.27194304460733,58.543659382945094,0
111.98231622160566,71.10210437710438,0
111.98214847618121,80.55555555555554,0
120.57977245980875,101.36176046176047,0
122.5142126943113,82.78493514630733,0
113.05689341049079,95.62265037593986,0
113.05706115591522,103.512567132116,0
107.68350422979191,74.46983104717296,0
106.17899551809809,64.99025456729319,0
105.53418210659723,77.21869999053622,0
105.10425058378854,78.76129164826365,0
104.24438753817114,68.8218081087887,0
104.45926942686326,64.87272727272727,0
103.38485998340254,64.36206896551724,0
103.16997809471043,63.487213411264264,0
101.2355378602079,57.404098520550036,0
101.02048822609135,68.78762713192242,0
108.1134357526006,90.39195170031176,0
113.70204231284049,86.95377123073838,0
104.8893686950964,80.03669938016529,0
104.24455528359556,86.47088604036657,0
99.51597951439751,80.0114306328592,0
98.01147080270368,71.06262626262625,0
97.3664896457784,67.23121528248205,0
96.50662660016101,70.18902255930146,0
95.8619809340846,69.7713358070501,0
95.00245337931604,68.25,0
95.00245337931604,69.55511091779033,0
94.35747222239077,67.851119970435,0
93.28272728808123,69.5266759162767,0
92.63791387658037,68.25691868233184,0
92.20815009919609,69.25471353598456,0
90.48859175338569,68.58835616438355,0
89.62889645319274,56.872630887596166,0
89.19879718495959,74.84654719459562,0
88.7690334075753,79.65625,0
87.90933810738234,69.9798044217687,0
87.04981055261378,73.33265516082977,0
86.61987902980508,69.5901906441589,0
85.11520257268683,73.95086662608527,0
85.54513409549554,73.82123819217337,0
85.33025220680338,72.37012855626955,0
84.68560654072697,78.58857255767073,0
84.25567501791826,69.99332240636193,0
83.39581197230086,67.46735259200632,0
82.75083081537556,67.91477706627983,0
82.10618514929917,66.09683617773453,0
81.89130326060703,68.74037413011743,0
81.2464898491062,70.82662759318603,0
80.3866268034888,67.99390068710166,0
80.17157716937223,75.68352195563604,0
79.09716772591152,82.88001686960492,0
78.88211809179498,73.8324339746691,0
79.09716772591152,71.74255393050748,0
77.59232352336883,70.94541910331384,0
76.94767785729243,68.76088106005002,0
76.73279596860029,72.58473931897115,0
76.08798255709945,70.8324362405559,0
75.65805103429076,72.99229330340441,0
75.22811951148205,76.58666666666667,0
74.79818798867333,72.6953957879448,0
74.5833060999812,75.66542085243684,0
73.07879738828737,75.71294301155297,0
72.64886586547867,70.8482592846488,0
72.4338162313621,71.95244872930235,0
72.21893434266995,72.94732470612882,0
73.07879738828737,69.2510349238542,0
72.86374775417082,70.73930128906946,0
72.21893434266995,74.54450404463117,0
72.21893434266995,77.3970411736727,0
71.1445248992093,79.0589246668055,0
70.28449410816745,71.96411637931035,0
70.06961221947529,66.29944136584928,0
68.99503503059019,70.3509641559406,0
68.13517198497276,68.36671600682018,0
67.7054082075885,67.76798455468816,0
66.84554516197109,69.96453683142175,0
66.84554516197109,69.26840540550049,0
66.20089949589469,67.99879069341975,0
66.41578138458681,73.47277685950412,0
65.34103645027724,56.70025,0
72.86391549959525,70.39914772727272,0
76.08798255709945,66.00265028532073,0
70.92930751966828,85.2033891565092,0
67.92029009628065,89.59970031386469,0
64.69622303877641,95.64329409888114,0
64.26629151596772,86.86186428405789,0
63.62164584989131,75.04761124955499,0
63.62164584989129,70.80607142857144,0
63.19154658165816,74.07476461727866,0
62.97666469296602,73.11682295612293,0
61.902087504080896,74.80958108965828,0
61.68703786996433,74.2934608367411,0
61.68703786996433,66.4306776859504,0
61.68703786996433,83.56094285523346,0
60.182529158270526,74.7452616987212,0
60.182529158270526,70.66891454199408,0
62.76195054969833,78.69445579952495,0
71.78917056528569,79.45477021475548,0
68.99503503059019,68.19630696576151,0
63.62147810446686,85.14554195011337,0
67.92029009628062,78.35064227437437,0
70.28449410816745,98.25905851651109,0
70.71459337640057,102.18238587424634,0
69.21008466470676,86.21037037761168,0
66.84554516197109,106.19149330685254,0
62.117137138197485,107.06727792651026,0
60.39741104696267,89.57830470763086,0
58.89290233526885,95.98002958579882,0
57.818325146383714,96.06653352130326,0
58.03320703507584,94.41047349296363,0
57.60344325769157,69.61789218890058,0
58.03320703507586,95.94564105568321,0
56.743412466649744,65.69835214703046,0
56.52853057795759,66.06711905401774,0
57.818325146383714,69.84924557926728,0
57.173343989458445,66.0326530612245,0
56.74358021207416,74.65357142857142,0
55.668835277764614,70.88718820861679,0
55.66900302318905,71.20134461890976,0
55.23890375495591,72.41206615420451,0
55.23890375495591,72.40127177422323,0
54.593922598030645,68.67290967633916,0
54.379208454762924,74.24015420933235,0
53.51951315456996,65.57483145430875,0
53.7343950432621,72.88569652547613,0
53.51951315456996,74.8419660942046,0
53.7343950432621,68.64317675104178,0
53.08974937718569,68.59954472918348,0
52.65981785437697,66.05257822274876,0
52.22971858614383,66.2442508615022,0
52.0148366974517,67.2745478440453,0
51.15514139725871,67.7249043661786,0
51.370023285950865,74.50520993354587,0
50.725377619874436,80.16492809685192,0
50.725377619874436,73.32694730306737,0
49.86551457425704,69.98938975721322,0
49.43558305144832,65.15444672823023,0
49.65046494014047,63.41347578627074,0
49.435415306023906,66.77111480296108,0
48.57588775125535,70.53258778258778,0
48.14612397387106,69.73516628873773,0
48.14612397387106,74.59891836734694,0
48.57588775125535,70.62846523716699,0
47.28626092825366,67.89016889201561,0
46.64144751675282,66.90485971843077,0
46.85632940544496,65.09306679610496,0
45.78175221655984,65.94408155736737,0
46.64144751675282,70.64366532070139,0
45.996634105251985,71.34646572524821,0
45.136938805059,67.80682643427743,0
54.80897223214722,59.65596970513846,0
52.44460047483597,65.2089959226329,0
48.79093738537192,78.77970669837495,0
49.22070116275621,91.96815042027796,0
48.36083811713876,73.22130606511085,0
49.43558305144834,71.25709755469941,0
49.22053341733175,71.86935791481245,0
49.22053341733177,74.1002479338843,0
49.22053341733177,71.12357142857144,0
49.00565152863963,75.31737362637364,0
48.36100586256321,73.93015384615381,0
48.36100586256321,74.64754680152603,0
48.14612397387106,73.39335121448508,0
47.716192451062355,65.75381501090004,0
47.93124208517893,66.38504155124653,0
47.93124208517893,64.44664146986557,0
47.501142816945794,67.09389543234703,0
47.50131056237023,70.47826609043082,0
47.28609318282923,70.58549127640038,0
47.716192451062355,71.19263918006055,0
47.501142816945794,71.70294304713434,0
46.641279771328385,69.79337779077454,0
46.641279771328385,70.5029140691708,0
46.42639788263626,70.61135013115921,0
46.21151599394412,72.1241680070901,0
45.996634105251964,72.03659753262221,0
45.5668703278677,70.7712125236155,0
45.5668703278677,69.44987717309147,0
45.996634105251985,75.63005077917693,0
45.78175221655984,72.15004933336706,0
45.5668703278677,73.28670350423165,0
45.351988439175564,74.7143696546321,0
44.27690801401716,71.59274479605448,0
45.136938805059,69.81240284173269,0
44.70683953682586,68.25559167601475,0
44.491957648133734,68.8040017807677,0
44.277075759441594,74.48483766233767,0
44.491957648133734,70.27636363636364,0
44.277075759441594,70.32433425160698,0
44.062026125325026,73.34053735404939,0
43.84714423663288,73.36257726923667,0
43.84714423663288,73.62926855984881,0
44.707007282250295,75.1313247192368,0
45.136938805059,96.54488867775581,0
41.91287174755478,104.60608855014449,0
35.89450140993063,99.61596702474856,0
35.03497385516208,75.87803391195162,0
35.46473763254635,75.81811741246848,0
37.184295978356744,68.2723761960533,0
36.324432932739334,77.70096739509788,0
36.7541967101236,80.78923795689343,0
37.39917786704889,66.80828785152886,0
37.61389201031659,81.5745908882451,0
36.32460067816375,101.03877089588198,0
36.539314821431454,76.3989250020996,0
36.109383298622774,76.9006723878768,0
35.67961952123848,75.13496043315286,0
35.6796195212385,71.11720164609054,0
36.109383298622774,66.58092095927346,0
34.17494306412024,65.72099541362324,0
34.17511080954468,66.79906088475819,0
33.53029739804382,61.222957651529086,0
33.53012965261939,91.82544030517003,0
33.53012965261939,77.68082395909423,0
35.034806109737666,60.804923076923075,0
34.17494306412024,56.16030669222435,0
35.249520253005365,56.358405730165444,0
33.74501154131154,83.51284175642087,0
33.10036587523511,82.57427144450025,0
33.31524776392725,62.64255875516529,0
32.670602097850846,66.30959943743262,0
32.670602097850846,64.93726453863766,0
32.4557202091587,91.07658259947438,0
31.595857163541297,82.31738262019299,0
31.595689418116862,80.28388541519118,0
31.165757895308168,68.18340441747644,0
30.521112229231747,61.244691531028465,0
31.38080752942473,61.53200895513928,0
31.165925640732592,72.7737128820979,0
30.306230340539614,63.93910335489694,0
29.016603517537913,74.83708174813643,0
29.231485406230057,62.92977525148061,0
31.165925640732592,95.9392113008507,0
32.24067057504214,75.96984830536243,0
29.661249183614345,83.37602902163027,0
29.0164357721135,97.90487518536827,0
28.371622360612655,76.43355794330117,0
28.586671994729212,70.52943339253953,0
29.01660351753792,72.2427018964415,0
28.37179010603708,73.38510848126232,0
27.29704517172754,70.86443826828443,0
27.941858583228377,75.03087613725911,0
27.0821632830354,73.57726335214937,0
27.512094805844097,73.48768020280008,0
27.512094805844097,71.81529519770254,0
27.08233102845982,71.0605681034066,0
27.08216328303539,59.754498299900376,0
27.0821632830354,70.67360313492333,0
26.43718212611012,78.29494388208352,0
27.29704517172754,65.6339721621747,0
26.652231760226694,67.58135406384001,0
24.932841159840727,66.0728562910424,0
26.007250603301415,100.94583185649023,0
27.081995537610965,61.1130115991258,0
28.156572726496087,78.13309753565798,0
25.79236871460928,108.52779799773205,0
24.932673414416303,91.16251677615313,0
24.502909637032023,89.35340323194575,0
24.717959271148583,69.30929058279486,0
23.64304659141462,70.28777443046448,0
24.072978114223314,68.24224516634489,0
24.072978114223325,70.28640980441534,0
23.857928480106754,70.47567614394373,0
23.427996957298056,71.10134489284947,0
22.5684694025295,69.76571928445867,0
23.42816470272248,70.28777443046448,0
22.78318354579721,68.09604633593553,0
22.353587513837343,68.35180055401662,0
22.56846940252949,64.36669435215947,0
22.56846940252949,57.79008696501856,0
24.71779152572416,101.07125613583327,0
24.28786000291546,78.59249340348549,0
23.42816470272248,52.85944830174516,0
22.783351291221635,82.72321261024582,0
22.56846940252949,90.31190500413334,0
21.278842579527808,90.03221603800341,0
21.06362519998682,77.46472167114015,0
21.06379294541125,68.81350180968887,0
20.20409764521826,73.06181931791781,0
20.848743311294683,61.81301798794384,0
20.848911056719107,64.84894164277281,0
20.418979533910395,94.92310736431482,0
20.41914727933482,77.6923884638496,0
20.418979533910395,67.7034492545128,0
19.77416612240955,68.96449214620345,0
19.559284233717417,63.742728203889094,0
19.559284233717417,64.61034166069602,0
18.914470822216582,65.50701754385965,0
19.989215756526118,66.95391156462586,0
19.34440234502528,69.34156265812109,0
18.914638567641006,67.67760200850103,0
18.48453929940787,65.96161299424793,0
18.48453929940787,65.45496162577018,0
18.484539299407878,68.49724992875463,0
18.05460777659918,66.71773593337123,0
17.839725887907022,62.39318180351185,0
18.269657410715727,77.8115393183337,0
17.19508022183061,75.89285714285714,0
16.98019833313848,84.95578231292517,0
16.980030587714044,80.88583259390714,0
16.550099064905343,82.85662352770103,0
16.765148699021903,72.47856116569383,0
16.120335287521065,62.00776793978987,0
16.3352171762132,65.21206887194697,0
16.33521717621321,83.82740275597418,0
16.550266810329767,69.92989355417446,0
16.3352171762132,80.19850375974104,0
16.76514869902191,61.51011355385053,0
15.690403764712364,89.19235176871769,0
15.260472241903662,69.03683772062398,0
16.3352171762132,66.19964087347704,0
15.260472241903662,68.82521262838563,0
15.04559035321152,71.50689136038787,0
15.475354130595797,59.43921837403356,0
14.830708464519374,93.83848359432774,0
14.61582657582724,74.20851075790446,0
15.47552187602022,70.30175414381219,0
14.61582657582724,72.8721859114016,0
14.615658830402818,73.63259277522099,0
14.18589505301854,80.99735605591486,0
14.186062798442963,89.92673149686232,0
14.18589505301853,84.15079365079364,0
14.61582657582724,69.67893217893217,0
13.755963530209836,69.80649060328642,0
14.61582657582724,65.8048721743057,0
13.54091389609327,66.0872731270176,0
12.466336707208146,72.25771494980327,0
12.68121859590028,73.2513257304314,0
12.896100484592417,67.63581314878891,0
13.111150118708984,73.41538510829169,0
12.466336707208146,71.15596565423554,0
11.606809152439592,73.75451166800647,0
13.111317864133417,70.03701079551817,0
12.251454818516011,67.35852647000435,0
12.466336707208146,70.72460771831533,0
12.036572929823878,58.766862460457354,0
11.606641407015168,57.292636679847305,0
12.251454818516011,72.68381910152956,0
11.821691041131725,99.65825057755686,0
12.036405184399445,76.70016528925619,0
14.18589505301854,93.02395907123179,0
19.989048011101694,101.57791645583853,0
22.353587513837354,70.78467494959236,0
23.857928480106754,92.39805607385478,0
23.857928480106754,98.98388818937295,0
24.288027748339882,82.30809917355371,0
24.932841159840727,67.81792712718956,0
24.717959271148583,65.79532455203511,0
24.71779152572416,67.56305495280665,0
25.362604937225004,75.46177412654684,0
25.14772304853286,66.00821344760737,0
25.362604937225004,66.35940573341703,0
25.79236871460928,64.87992187474202,0
24.932841159840727,66.6555329577482,0
25.79236871460928,72.75953535168753,0
25.57748682591714,72.34678782755705,0
25.57748682591714,69.71975673898751,0
25.792536460033705,70.32757037459231,0
26.007250603301415,67.11874045598003,0
26.43718212611012,64.06692840578543,0
25.79236871460928,67.74407844909726,0
26.222132491993563,68.63562573789847,0
26.867281394343255,65.81404958677686,0
26.652231760226684,68.42986605870618,0
26.222300237417986,65.2456825306355,0
26.652231760226684,67.72222222222223,0
25.57748682591715,70.98197814672909,0
25.79236871460928,67.28707649407829,0
26.007250603301415,66.98287262499568,0
25.577654571341572,75.39288428851862,0
26.222467982842417,68.01447059757461,0
25.79236871460928,73.66619732551209,0
25.79236871460928,71.90347392253543,0
24.932673414416303,57.141660458885156,0
24.71779152572416,75.55733085823704,0
25.79236871460928,96.41566183289112,0
26.222300237417986,67.14975532696738,0
24.932841159840727,87.28907785829833,0
26.43718212611012,78.67711918041216,0
26.652231760226684,71.1787508405522,0
25.362604937225004,73.64226262626262,0
26.00741834872585,72.67544881092932,0
